# Program:featureCounts v1.5.0-p1; Command:"featureCounts" "-T" "6" "-t" "exon" "-g" "gene_id" "-a" "./GTF_File/PT_genome_merged_DN001.gtf" "-o" "LHCX_result.txt" "./SamFile/Merged_WT_LL_1.sam" "./SamFile/Merged_WT_LL_2.sam" "./SamFile/Merged_WT_LL_3.sam" "./SamFile/Merged_WT_HL_1.sam" "./SamFile/Merged_WT_HL_2.sam" "./SamFile/Merged_WT_HL_3.sam" "./SamFile/Merged_LHCX_LL_1.sam" "./SamFile/Merged_LHCX_LL_2.sam" "./SamFile/Merged_LHCX_LL_3.sam" "./SamFile/Merged_LHCX_HL_1.sam" "./SamFile/Merged_LHCX_HL_2.sam" "./SamFile/Merged_LHCX_HL_3.sam" 
Geneid	Chr	Start	End	Strand	Length	./SamFile/Merged_WT_LL_1.sam	./SamFile/Merged_WT_LL_2.sam	./SamFile/Merged_WT_LL_3.sam	./SamFile/Merged_WT_HL_1.sam	./SamFile/Merged_WT_HL_2.sam	./SamFile/Merged_WT_HL_3.sam	./SamFile/Merged_LHCX_LL_1.sam	./SamFile/Merged_LHCX_LL_2.sam	./SamFile/Merged_LHCX_LL_3.sam	./SamFile/Merged_LHCX_HL_1.sam	./SamFile/Merged_LHCX_HL_2.sam	./SamFile/Merged_LHCX_HL_3.sam
Phatr3_J45216	6;6	507370;508685	508569;508777	-;-	1293	236	237	238	140	252	141	187	835	172	246	828	422
Phatr3_J8475	6	509765	509953	+	189	41	36	40	26	39	36	21	118	26	23	97	53
Phatr3_J34853	6	514553	515533	-	981	539	495	480	419	674	274	506	2345	369	723	3005	1294
Phatr3_J45218	6	516187	517626	+	1440	1525	1505	1630	838	1289	517	2552	14211	1735	3014	13341	4143
Phatr3_J7629	6	518088	520079	-	1992	2099	2190	2217	1348	1861	596	1575	9164	1515	1595	5745	2812
Phatr3_J51806	6	521435	522760	+	1326	373	296	326	164	244	203	303	1634	323	313	1305	497
Phatr3_J45221	6;6;6;6;6	522931;524238;524802;526044;526289	524166;524724;525952;526200;526452	-;-;-;-;-	3195	1497	1755	1655	1078	1949	1159	2088	10918	1871	3215	11156	5103
Phatr3_J45222	6;6;6;6;6;6;6;6;6	527596;527949;528101;528512;528626;528840;528945;529697;529834	527876;528022;528430;528546;528760;528876;529624;529764;531847	-;-;-;-;-;-;-;-;-	3654	1656	1772	1750	1331	1848	1598	1382	6552	1240	1915	6383	4005
Phatr3_J34859	6	533099	533542	+	444	833	814	723	339	604	290	676	3881	505	857	2973	1292
Phatr3_J45223	6;6	534651;534964	534876;536044	+;+	1307	785	709	807	752	1097	588	683	3021	603	885	3141	1726
Phatr3_J54365	6	536257	537396	+	1140	992	743	949	719	1275	1248	1153	4820	861	1229	4712	2049
Phatr3_J45225	6;6;6;6;6;6	537586;538134;538509;538778;539081;539598	538047;538202;538742;539017;539519;541759	-;-;-;-;-;-	3606	1873	1862	1857	1261	1606	1038	1950	9604	1540	1645	5475	3120
Phatr3_J45226	6	542329	542997	+	669	353	320	360	265	409	317	327	1517	284	259	1082	518
Phatr3_J45227	6	543287	544726	-	1440	384	360	409	625	881	831	330	1489	291	662	2217	1231
Phatr3_EG01390	6	545394	546482	+	1089	1093	1205	1116	441	691	370	759	3647	656	337	1291	552
Phatr3_J45229	6	546858	548633	-	1776	496	404	473	306	477	281	303	1526	336	385	1106	652
Phatr3_EG01380	6	549209	549508	+	300	608	466	516	515	1066	597	645	3576	532	577	2068	784
Phatr3_J45230	6;6;6	550318;550663;551729	550576;551655;552912	+;+;+	2436	1943	2067	2248	1852	2557	1853	1678	8041	1610	1750	6187	3720
Phatr3_J34868	6	553032	554234	-	1203	292	256	198	247	437	112	149	957	103	224	819	467
Phatr3_J19705	6	554632	555416	+	785	275	258	280	185	247	192	130	725	149	168	645	335
Phatr3_EG01412	6	555515	556669	-	1155	3518	3820	3475	2535	4072	2481	3888	16968	3587	3730	12362	6575
Phatr3_EG01376	6;6	557839;558107	557969;558320	+;+	345	2196	2711	2641	3419	4520	4734	1957	8464	1838	3046	9085	4992
Phatr3_J19708	6;6	558881;560271	560187;561131	+;+	2168	1936	1477	1532	1906	2640	1499	1638	8569	1332	1808	6758	3616
Phatr3_EG01420	6	560816	561457	-	642	293	315	308	394	688	322	366	1466	242	494	1713	810
Phatr3_J45234	6;6;6	561953;563730;563983	563658;563904;564909	+;+;+	2808	822	739	751	784	1304	902	454	2642	528	732	2295	1219
Phatr3_EG02368	6;6	564971;566277	566162;567571	-;-	2487	1949	1627	1835	1606	2335	1925	1559	7756	1217	1359	4733	2541
Phatr3_J51810	6;6;6	568341;568533;569041	568421;568955;569178	+;+;+	642	521	546	490	349	631	268	384	2060	264	405	1750	887
Phatr3_J45236	6;6	569329;570137	569760;570565	-;-	861	747	635	693	816	1287	785	638	3044	406	496	1826	909
Phatr3_J34876	6	571697	572461	+	765	140	101	100	103	147	116	73	504	107	221	693	306
Phatr3_J51811	6;6	572831;573932	573829;574030	-;-	1098	604	395	706	289	362	340	284	1040	241	1366	5939	2191
Phatr3_J45238	6	574563	575153	+	591	21	13	24	83	92	71	14	32	13	145	618	247
Phatr3_J45239	6;6;6	575369;575944;577048	575859;576962;578831	-;-;-	3294	7328	6954	7726	1038	1731	1223	5084	28752	4485	2214	8087	4086
Phatr3_J45240	6	579262	580131	-	870	378	386	441	274	301	376	283	1352	284	245	930	416
Phatr3_J45241	6;6	582026;582972	582872;583051	-;-	927	35	28	33	22	33	15	41	237	38	107	420	148
Phatr3_J45242	6	583466	585466	-	2001	261	155	220	222	369	212	90	371	86	113	510	263
Phatr3_J45243	6	585988	587784	+	1797	216	187	230	220	363	321	235	1082	196	354	1292	545
Phatr3_J34884	6	587823	589028	-	1206	411	404	377	422	591	499	417	2106	311	354	1265	635
Phatr3_J34885	6;6;6	590165;590516;590637	590399;590604;590657	-;-;-	345	636	452	453	245	340	290	494	3004	362	273	1081	471
Phatr3_J45245	6	591093	592727	+	1635	10	6	2	1	8	4	11	71	14	28	245	73
Phatr3_J11883	6;6	593246;594247	594148;595080	+;+	1737	1601	1578	1574	1286	2089	1830	1502	7303	1310	1503	6264	2669
Phatr3_J45247	6	595209	596627	-	1419	335	371	405	222	427	202	390	1670	403	708	2209	1160
Phatr3_J34889	6	597268	598368	+	1101	608	610	609	603	982	795	408	2091	335	342	1291	783
Phatr3_EG02365	6;6	599472;600961	600886;602080	+;+	2535	2283	2093	2077	1619	2640	1629	1112	5441	884	1154	3344	2776
Phatr3_J34891	6	602343	603134	-	792	237	269	303	385	521	474	210	1152	204	198	849	370
Phatr3_J45249	6	603868	608538	+	4671	1932	1803	1938	1440	2221	1393	1528	8400	1215	1149	4256	2505
Phatr3_J45250	6	608193	610697	-	2505	1398	1432	1379	1099	1511	1574	929	4950	660	693	2554	1547
Phatr3_J34894	6	611265	611756	+	492	125	86	114	106	157	110	96	469	74	139	480	186
Phatr3_J45251	6;6	612316;612651	612561;614563	+;+	2159	617	528	570	1010	1456	2169	558	2840	396	391	1583	791
Phatr3_J34896	6;6	614660;614993	614882;615450	-;-	681	325	310	279	61	109	57	485	2361	412	365	1608	597
Phatr3_J45252	6;6	616000;616700	616607;616981	+;+	890	256	260	205	338	450	266	164	789	140	241	911	491
Phatr3_J34898	6;6	618123;618720	618641;618974	+;+	774	185	203	170	218	296	160	193	963	146	250	924	433
Phatr3_J34899	6	619619	622092	+	2474	551	520	494	468	706	499	449	2156	369	518	1725	797
Phatr3_J8239	6	621697	621894	-	198	0	0	0	0	0	0	0	0	0	0	0	0
Phatr3_J45253	6;6;6	622314;622660;623346	622528;623301;624344	+;+;+	1856	189	199	225	155	291	153	87	410	103	296	967	488
Phatr3_J45254	6;6	624374;625432	625354;627108	-;-	2658	808	837	822	1042	1962	748	336	1650	340	354	1141	909
Phatr3_J34902	6	627677	628312	-	636	108	120	115	148	253	201	85	427	64	78	230	186
Phatr3_J45255	6	629563	630984	-	1422	576	516	524	352	597	412	404	1957	322	374	1100	595
Phatr3_J45256	6	632278	632685	-	408	130	124	94	140	326	130	149	554	110	196	637	348
Phatr3_J34905	6	633584	633907	-	324	29	43	35	47	63	46	31	116	28	35	136	62
Phatr3_J45257	6	635360	636973	+	1614	425	439	450	521	840	576	368	1935	296	470	1611	752
Phatr3_J45258	6	637253	638560	-	1308	263	297	277	195	310	258	217	958	165	314	1078	495
Phatr3_J34908	6	639037	639516	-	480	200	194	181	153	257	155	202	1138	138	159	438	228
Phatr3_J45259	6	640051	641520	-	1470	408	412	395	306	454	357	426	1974	374	350	1401	771
Phatr3_J45260	6	642052	643836	+	1785	62	75	65	53	142	93	102	525	105	86	314	149
Phatr3_EG01395	6;6	642217;642555	642530;643221	-;-	981	0	0	0	0	0	0	0	0	0	0	0	0
Phatr3_J26849	6	644256	644699	-	444	2058	1466	1470	2010	2238	2814	1459	8531	1127	693	3078	1487
Phatr3_J26853	6;6	645264;645516	645390;647408	+;+	2020	1873	2056	1915	4067	5208	4572	1820	8541	1017	1246	4609	2913
Phatr3_EG01377	6	647480	648145	+	666	762	724	989	1664	2308	1929	909	4259	627	568	1965	951
Phatr3_EG01368	6	648645	651173	+	2529	2666	2638	2537	1685	2322	1250	1671	8349	1160	1052	3664	2103
Phatr3_J45264	6	652296	652715	-	420	89	99	60	89	164	91	89	429	77	76	398	170
Phatr3_J54375	6;6	653168;653535	653401;654688	+;+	1388	533	560	527	522	704	583	419	1991	309	382	1539	875
Phatr3_J11843	6	654845	657154	-	2310	2853	2345	2327	2469	3941	2444	2476	12385	1903	1959	7623	4236
Phatr3_J45267	6;6	658230;659013	658922;659496	+;+	1177	491	380	394	213	329	291	381	2013	371	437	1503	725
Phatr3_J45268	6	659552	660946	-	1395	438	416	378	277	500	348	300	1561	283	284	1100	524
Phatr3_J34919	6	661806	662177	+	372	1481	1435	1210	898	1708	640	1004	5592	771	1624	6111	2956
Phatr3_J34920	6	662435	663262	-	828	71	53	67	15	37	19	133	522	127	203	838	314
Phatr3_J51819	6;6	664701;664814	664727;665350	+;+	564	343	225	231	224	435	257	253	1448	232	383	1317	564
Phatr3_J54376	6	666009	667193	-	1185	1339	1166	1319	1565	2111	1925	1488	7178	943	944	3893	1971
Phatr3_J34923	6	667544	668608	+	1065	151	109	75	149	211	123	164	828	148	240	965	487
Phatr3_J34924	6	668946	671546	+	2601	239	202	279	211	358	153	194	891	182	258	1007	488
Phatr3_J45270	6	672137	672679	+	543	485	352	367	241	495	388	732	3009	643	544	2614	820
Phatr3_J26862	6	673252	674478	-	1227	745	833	831	602	1011	1005	469	2192	551	580	2238	859
Phatr3_J8269	6;6;6;6;6;6;6	675720;676046;676220;676948;677113;677779;678001	675783;676135;676864;677019;677304;677813;678465	+;+;+;+;+;+;+	1563	2564	2619	2717	4248	6327	5013	2005	9727	1751	1769	7020	3212
Phatr3_J11826	6;6	678537;678768	678675;680131	-;-	1503	539	485	517	792	1087	836	465	2037	390	520	2158	1071
Phatr3_J45274	6	680365	681541	+	1177	546	443	476	342	503	530	447	2693	435	495	1857	854
Phatr3_J45275	6	682373	684475	+	2103	1037	1021	1042	850	1209	838	1021	5094	945	967	3769	1572
Phatr3_J34931	6;6	684652;685203	685115;685308	-;-	570	286	257	230	373	611	191	213	1028	170	394	1263	845
Phatr3_EG01403	6	685912	686202	-	291	37	31	53	32	75	14	151	902	148	352	1308	470
Phatr3_J34932	6;6	686567;686876	686786;687204	+;+	549	489	528	549	35	64	44	562	2689	509	244	1312	507
Phatr3_J34933	6;6;6	687680;687945;688198	687812;688119;688501	+;+;+	612	1658	1482	1734	986	1565	1538	1661	8091	1276	3439	12451	5605
Phatr3_EG01411	6	688563	689069	-	507	107	72	59	79	137	64	105	474	62	119	404	182
Phatr3_J45277	6	689673	691187	-	1515	929	834	921	839	1302	1056	735	3636	665	727	2876	1442
Phatr3_J45278	6	691470	693067	+	1598	1368	1334	1368	1357	2010	1438	1168	5302	902	1261	4407	2357
Phatr3_J34936	6	693135	695795	-	2661	75	110	126	56	129	52	46	141	47	245	1069	576
Phatr3_J45279	6	696342	697064	+	723	543	450	438	442	626	344	603	3099	482	580	2101	933
Phatr3_J34938	6	697765	698478	+	714	190	185	224	186	334	269	159	847	143	233	770	317
Phatr3_J45280	6	698998	699516	-	519	35	23	37	138	224	109	56	659	39	73	254	151
Phatr3_J54378	6	700703	702199	+	1497	1193	1101	1087	1054	1578	1663	890	4605	655	1026	3741	1865
Phatr3_EG01417	6;6	702797;707280	707135;707545	-;-	4605	2971	2776	3029	2208	3148	1812	2911	14795	2139	2405	7586	4753
Phatr3_EG01391	6	708313	709452	-	1140	1	0	0	0	1	0	1	0	0	3	14	4
Phatr3_EG01397	6	709666	712026	-	2361	6	3	1	2	2	2	0	0	1	16	41	28
Phatr3_EG01406	6	712315	713727	-	1413	0	0	0	0	0	0	0	0	0	0	5	0
Phatr3_J45283	6	714882	716618	+	1737	970	934	870	922	1354	790	976	5035	743	842	3052	1483
Phatr3_EG02099	6;6	718507;718836	718645;719968	+;+	1272	29	24	38	23	38	49	5	19	4	57	162	114
Phatr3_EG02094	6;6	719990;720974	720918;721994	+;+	1950	0	0	0	2	5	1	0	0	0	1	16	10
Phatr3_J34944	6;6	722518;727496	727490;728231	-;-	5709	0	0	0	0	0	0	0	0	0	0	0	0
Phatr3_EG01383	6;6	724845;724910	724887;728231	+;+	3365	0	0	0	0	0	0	0	0	0	0	0	0
Phatr3_EG01407	6;6	728487;729164	728652;729210	-;-	213	0	0	0	0	0	0	0	0	0	0	0	0
Phatr3_EG01369	6	729847	731583	+	1737	7	14	9	3	13	4	11	43	2	21	67	33
Phatr3_J45284	6;6	733928;734443	734299;735629	+;+	1559	814	728	670	552	846	649	651	2982	543	590	2195	1120
Phatr3_J45285	6;6	735830;737694	737483;737827	-;-	1788	2548	2685	2775	2952	4828	2202	2282	10954	1707	2458	8544	5109
Phatr3_J11649	6;6	738542;738931	738756;739294	+;+	579	2610	2185	1794	2262	3032	1524	2667	14257	1624	2185	10191	5414
Phatr3_J45287	6;6;6	739463;739773;740692	739762;740180;740844	-;-;-	861	1782	1555	1453	1171	1589	1257	1163	7164	1016	1201	4608	2417
Phatr3_J34949	6	741144	742076	+	933	326	257	276	253	337	347	300	1570	228	239	1175	646
Phatr3_J45288	6	742402	745137	-	2736	1239	1114	1280	1176	1425	1272	877	4342	790	1113	3281	1860
Phatr3_J45289	6	745990	746763	-	774	815	710	784	650	796	686	621	3596	420	421	1366	780
Phatr3_J51825	6;6	747266;747852	747774;747884	-;-	542	223	248	233	148	238	171	143	771	171	112	469	262
Phatr3_J19761	6;6	748177;748673	748593;750501	+;+	2246	2785	2498	2791	3008	4332	4421	2170	10880	1940	1886	7470	3780
Phatr3_J19762	6	750533	752956	-	2424	534	441	505	594	715	633	429	2158	377	345	1456	738
Phatr3_J7335	6	753316	754038	+	723	80	43	49	72	181	81	36	153	26	89	396	166
Phatr3_J11811	6	754082	755047	-	966	217	124	128	169	307	231	338	1716	304	360	1140	482
Phatr3_J34956	6	755907	756956	+	1050	504	531	570	1415	2219	1398	508	1818	448	422	1983	1024
Phatr3_J34957	6	757294	758391	-	1098	245	233	231	352	517	288	264	1233	224	356	1185	565
Phatr3_J45293	6;6;6	758569;759669;759944	759578;759835;760368	-;-;-	1602	529	589	529	453	705	333	451	2460	320	339	1521	711
Phatr3_J45294	6	761000	761880	+	881	317	260	284	198	363	192	232	1332	222	233	975	491
Phatr3_EG02103	6;6	762133;762296	762217;762531	+;+	321	8	7	7	6	10	3	3	7	4	5	3	11
Phatr3_EG02092	6	762561	763103	+	543	327	357	317	229	384	196	142	623	163	84	279	301
Phatr3_J11841	6	763837	764247	-	411	358	374	397	304	595	247	128	677	173	144	524	431
Phatr3_J26896	6;6	764617;764902	764807;765260	+;+	550	420	394	378	366	644	282	245	1098	185	211	886	562
Phatr3_J45297	6	765378	766544	-	1167	1217	1000	1254	530	905	472	1434	6592	1054	1474	5250	2544
Phatr3_J34964	6	767088	769052	+	1965	547	542	577	409	737	428	289	1228	245	294	1054	451
Phatr3_J34965	6	769402	770814	-	1413	2058	2213	2413	2102	2585	2126	2063	9792	1520	688	2617	1360
Phatr3_J34966	6;6	771990;772194	772170;773926	+;+	1914	1236	1515	1457	1139	1539	1263	1090	6049	1083	901	2842	1674
Phatr3_J51830	6;6	774145;775578	775500;776609	-;-	2388	1505	1082	1248	1452	1910	1438	1719	8154	1494	1112	3980	2245
Phatr3_J50872	6	777068	777478	+	411	2127	2282	2075	1913	3394	1474	1060	5004	871	1077	4172	3349
Phatr3_EG01419	6	777648	778844	-	1197	289	377	373	288	472	180	247	1188	268	338	1148	695
Phatr3_J34971	6;6	779946;780220	780125;780351	-;-	312	64	33	41	62	88	47	30	252	41	25	98	43
Phatr3_J4129	6;6	782343;782478	782378;783281	+;+	840	917	975	860	840	1360	715	686	3304	516	651	2164	1312
Phatr3_EG01389	6	783342	783611	+	270	110	94	133	108	154	95	63	353	110	71	194	106
Phatr3_J45305	6	783835	784446	-	612	300	332	308	179	338	200	320	1588	303	349	1240	585
Phatr3_J34974	6	785025	786008	-	984	362	356	364	259	403	280	287	1493	249	306	1199	604
Phatr3_J34975	6;6	788185;788552	788435;788738	+;+	438	329	280	311	306	458	202	357	1943	260	519	1637	783
Phatr3_J34976	6	788784	789464	-	681	72	67	94	37	80	44	157	622	127	94	338	178
Phatr3_J45306	6	790071	792272	+	2202	230	256	213	190	258	180	165	705	142	152	599	274
Phatr3_EG01418	6;6	790718;790865	790807;791125	-;-	351	0	0	0	0	0	0	0	0	0	0	0	0
Phatr3_EG01396	6;6	792815;793845	793775;794264	-;-	1381	397	607	625	204	282	140	504	1924	566	558	1930	868
Phatr3_J34978	6	794616	795506	+	891	639	635	597	364	586	310	569	2865	510	485	2190	893
Phatr3_J45307	6	796044	796493	+	450	142	120	115	65	129	62	105	554	119	147	376	242
Phatr3_J45308	6	796615	798744	-	2130	809	712	820	710	1143	550	781	4384	639	1050	3677	1750
Phatr3_EG01426	6;6	799464;800000	799775;800017	-;-	330	0	0	1	1	2	0	0	5	0	0	1	5
Phatr3_J11888	6	799471	800607	+	1137	27	25	26	22	32	24	11	72	29	33	87	46
Phatr3_J45310	6;6	801504;802162	802094;803913	-;-	2343	403	422	403	516	843	319	298	1519	247	747	2782	1496
Phatr3_J11735	6;6	804799;806200	805980;806244	-;-	1227	1686	1644	1578	1610	2460	1801	1616	7469	1222	1626	6915	3566
Phatr3_J34984	6	806550	807533	+	984	135	123	159	79	122	127	81	576	86	107	417	222
Phatr3_J34985	6;6;6	807703;808752;809064	808389;808823;809183	-;-;-	879	1346	1311	1259	1603	2332	847	1065	5775	622	1486	5228	2949
Phatr3_J45312	6;6;6	809721;810256;811380	810147;811283;811674	+;+;+	1750	391	388	375	289	377	336	252	1437	292	340	1164	602
Phatr3_EG02108	6	812035	813108	-	1074	6938	7940	7894	2944	4854	2086	7604	37664	5668	7143	24268	13629
Phatr3_EG02109	6;6	813662;813975	813844;814163	-;-	372	852	1160	1301	425	578	364	836	3667	696	840	2711	1663
Phatr3_J45315	6	815316	815936	+	621	1371	1301	1224	645	1010	535	1401	6625	1122	968	3707	1864
Phatr3_J34990	6	816412	817107	+	696	9	22	9	13	18	8	5	25	1	12	34	24
Phatr3_J34991	6	817252	818118	-	867	922	833	826	944	1232	1057	944	4966	783	937	3623	1921
Phatr3_J45316	6;6;6;6;6	818500;819495;821202;822477;823266	819409;821123;822400;823050;823321	+;+;+;+;+	4368	1202	1222	1247	1354	2054	1783	983	4768	928	916	3309	1833
Phatr3_J11703	6	823339	826419	-	3081	2239	2182	2490	3376	4919	4619	1792	9128	1329	1099	4066	2517
Phatr3_J34994	6;6	826787;827521	827068;827697	+;+	459	275	219	302	295	357	496	188	1050	172	161	560	263
Phatr3_J34995	6	828009	828497	-	489	535	434	445	389	723	794	399	2217	370	341	1265	559
Phatr3_J45319	6	829056	832318	+	3263	979	1065	1197	967	1357	1380	706	3390	680	628	1931	1261
Phatr3_J45320	6	832421	833458	-	1038	457	505	524	547	844	403	360	2249	319	617	2477	1299
Phatr3_J45321	6;6	834207;834540	834460;835602	-;-	1317	54	37	44	24	53	8	52	272	58	93	299	213
Phatr3_J26921	6;6	836262;836773	836594;838014	+;+	1575	410	407	504	333	497	520	422	2168	393	434	1501	790
Phatr3_EG01399	6;6	836763;837454	837442;837724	-;-	951	0	1	0	0	0	0	0	0	0	0	0	0
Phatr3_J45323	6;6	838431;839129	839029;839177	-;-	648	1099	936	729	615	1142	368	584	2957	411	497	1737	1331
Phatr3_EG01371	6	839808	840140	+	333	134	139	137	56	121	60	82	542	90	73	326	144
Phatr3_EG01400	6;6	840185;840494	840408;841175	-;-	906	164	139	142	137	245	94	157	944	175	149	539	336
Phatr3_J45324	6	841834	842877	+	1044	177	193	182	71	186	55	150	1017	184	90	355	188
Phatr3_EG01375	6;6	843534;844398	844316;845150	+;+	1536	625	619	667	506	751	614	455	2325	378	645	2204	1078
Phatr3_J35002	6	845215	846123	-	909	60	68	82	51	69	69	40	265	53	49	177	88
Phatr3_EG01401	6	846883	848070	-	1188	632	579	568	388	613	389	531	2610	471	442	1352	734
Phatr3_J45325	6	849375	850700	+	1326	489	458	443	215	323	347	315	1626	321	185	727	336
Phatr3_J11850	6	850726	852171	-	1446	1016	930	1028	1318	1816	1757	876	4540	587	710	3114	1672
Phatr3_J26925	6;6	853231;854014	853741;854852	+;+	1350	1424	1441	1437	1234	1660	1923	902	4274	968	842	2999	1372
Phatr3_J7136	6;6	855262;855873	855740;856290	-;-	897	49	42	55	18	24	22	26	88	22	191	739	275
Phatr3_EG01410	6;6;6	856797;857227;857671	857044;857501;858167	-;-;-	1020	974	780	965	292	377	632	764	3297	674	429	1769	800
Phatr3_J11634	6	858788	860314	+	1527	794	644	728	579	885	756	578	3635	552	407	1446	649
Phatr3_J19805	6;6	860520;861073	860903;861528	-;-	840	934	754	815	581	706	498	747	3522	702	659	2240	1154
Phatr3_J35009	6;6	862187;862961	862858;863446	+;+	1158	13	11	9	7	8	5	17	55	11	82	217	115
Phatr3_EG01362	6	864429	865121	+	693	287	273	360	331	472	307	331	1503	229	284	832	411
Phatr3_EG01424	6	865218	865955	-	738	335	373	396	323	406	291	330	1817	375	341	1229	532
Phatr3_J45331	6	866929	868086	-	1158	136	192	211	134	198	108	55	392	83	93	351	232
Phatr3_J45332	6	868331	869200	+	870	454	387	445	152	216	209	425	2402	392	236	863	418
Phatr3_J26934	6;6;6	869467;870387;871064	870315;870947;871213	-;-;-	1560	1409	1192	1444	720	1217	645	1432	6976	1269	1528	5510	2691
Phatr3_J45334	6	872013	873083	+	1071	778	622	656	480	789	451	276	1410	271	309	971	778
Phatr3_J45335	6	873446	874618	-	1173	571	681	699	314	648	342	646	2878	461	1171	4893	2194
Phatr3_J8270	6;6	875314;876358	876161;876643	-;-	1134	2712	2738	3209	2529	3064	4201	1941	10369	1625	1642	7005	3188
PTsRNA00032a	6	877242	877261	-	20	0	0	0	0	0	0	0	0	0	0	0	0
EPrPhatr3G00000013100	6	877243	877325	-	83	0	0	0	0	1	0	1	0	0	1	5	4
Phatr3_J19821	6	877605	878711	+	1107	243	209	199	279	424	265	255	1305	191	412	1461	652
Phatr3_J45338	6	879712	882504	+	2793	325	265	269	178	278	147	248	1163	227	599	1784	939
Phatr3_J35018	6;6	882793;883883	883806;883936	-;-	1068	149	172	151	191	244	130	70	451	58	127	481	268
Phatr3_J45339	6;6;6	884800;885183;886230	885069;885857;886244	-;-;-	960	265	309	242	159	388	172	164	643	135	240	855	436
Phatr3_J35020	6	886768	887967	+	1200	474	523	563	599	782	912	368	2013	305	406	1577	772
Phatr3_J45340	6	888528	893354	-	4827	2014	2001	2244	1675	2341	1793	1780	8467	1410	1672	5253	3182
Phatr3_J45341	6;6;6	893474;894058;896565	893513;894922;896940	+;+;+	1281	773	889	843	776	1011	663	867	4722	1037	666	1978	1043
Phatr3_EG02371	6;6;6;6;6;6;6	896946;897975;898481;901124;901407;903009;903339	896963;898399;900932;901168;902460;903258;904347	-;-;-;-;-;-;-	5253	1866	1301	1661	1087	1649	907	1673	8535	1603	1919	6208	3547
Phatr3_J26948	6;6;6	905093;906282;908925	906142;908840;909365	+;+;+	4050	2072	1866	2080	2300	3535	3300	1329	6458	1187	883	2825	1958
Phatr3_J45345	6	909399	911159	-	1761	1166	1147	1248	1414	1835	2389	1046	5590	871	535	1984	996
Phatr3_J45346	6	911715	914237	+	2523	320	339	403	326	397	371	214	1049	288	321	1121	560
Phatr3_J11795	6	914684	915658	+	975	129	159	168	119	193	200	83	534	113	100	485	264
Phatr3_J45348	6	915838	917283	-	1446	335	256	276	193	272	263	359	1750	365	377	1462	607
Phatr3_J35030	6;6;6	918225;918628;918988	918511;918949;919025	+;+;+	647	139	107	129	49	39	59	44	304	38	24	138	44
Phatr3_J45349	6;6	920174;920624	920438;920976	-;-	618	1726	1585	1338	1169	1490	1398	1750	9049	1554	1677	7987	3706
Phatr3_J45350	6;6;6	922004;924068;924258	923991;924185;926117	+;+;+	3966	2712	2537	2513	2287	3641	2951	2243	11143	2082	2298	8915	4432
Phatr3_J51837	6;6	926409;926691	926576;927062	-;-	540	332	313	374	219	341	175	282	1390	219	393	1442	750
Phatr3_J45352	6	927380	928846	-	1467	260	203	223	203	361	230	276	1438	217	376	1317	583
Phatr3_J45353	6;6;6	929623;929813;930095	929781;929996;930513	+;+;+	762	369	410	314	369	691	227	468	2359	321	747	3096	1227
Phatr3_J35036	6	931205	931954	-	750	78	55	57	135	231	325	53	246	38	38	114	99
Phatr3_J45354	6;6	932410;932849	932738;933111	+;+	592	372	371	380	364	645	228	362	1837	257	451	1749	801
Phatr3_J45355	6	933133	934533	-	1401	533	440	443	371	512	337	388	1741	290	322	1330	715
Phatr3_EG02095	6;6	934987;935176	935093;936209	+;+	1141	3928	4100	4579	6096	8737	5950	4320	20233	2532	2221	8906	4844
Phatr3_EG02096	6	936780	937115	+	336	457	393	488	44	67	54	402	1909	351	55	108	70
Phatr3_J26952	6;6	937529;938903	938745;939029	-;-	1344	1211	1007	1045	888	1500	1072	880	4205	740	760	2864	1327
Phatr3_J41928	6	939755	940540	+	786	574	545	595	518	619	719	512	2418	488	510	1570	949
Phatr3_J35042	6	940810	941376	-	567	170	177	119	175	317	204	124	752	114	123	528	227
Phatr3_EG01374	6	942457	942948	+	492	621	625	634	537	718	496	708	3504	593	684	2654	1255
Phatr3_J45361	6;6	943046;943898	943813;944125	-;-	996	811	632	580	322	506	295	693	4346	564	377	1465	697
Phatr3_J19831	6	944595	945914	-	1320	613	468	581	623	799	652	538	2647	360	460	1511	909
Phatr3_J11633	6	946321	950718	+	4398	1798	1734	1654	2050	2792	3001	1441	7412	1017	1206	4407	2593
Phatr3_J45364	6;6	950933;951180	951042;952441	+;+	1372	773	714	770	402	584	436	558	2710	493	509	1926	970
Phatr3_J35048	6	952486	953574	-	1089	492	515	484	875	916	800	523	2556	279	320	1304	698
Phatr3_J19835	6	954096	955049	-	954	951	759	714	961	1418	1111	793	4609	507	519	2340	1072
Phatr3_J35050	6	955858	956199	-	342	359	295	303	242	416	252	384	2198	251	378	1369	587
Phatr3_J45366	6	956625	958656	+	2032	314	354	353	256	392	305	307	1597	278	299	1057	663
Phatr3_EG01408	6;6	959066;959556	959461;959564	-;-	405	90	113	103	63	139	84	111	511	94	92	357	125
